title,author,year,publication,citation
Learning Rich Features at High-Speed for Single-Shot Object Detection,"Wang Tiancai , Anwer Rao Muhammad , Cholakkal Hisham , Khan Fahad Shahbaz , Pang Yanwei , Shao Ling",2019,ICCV2019,1403
Detecting Unseen Visual Relations Using Analogies,"Peyre Julia , Laptev Ivan , Schmid Cordelia , Sivic Josef",2019,ICCV2019,99
Disentangling Monocular 3D Object Detection,"Simonelli Andrea , Bulo Samuel Rota , Porzi Lorenzo , Lopez-Antequera Manuel , Kontschieder Peter",2019,ICCV2019,306
STM: SpatioTemporal and Motion Encoding for Action Recognition,"Jiang Boyuan , Wang MengMeng , Gan Weihao , Wu Wei , Yan Junjie",2019,ICCV2019,267
Dynamic Context Correspondence Network for Semantic Alignment,"Huang Shuaiyi , Wang Qiuyue , Zhang Songyang , Yan Shipeng , He Xuming",2019,ICCV2019,62
Fooling Network Interpretation in Image Classification,"Subramanya Akshayvarun , Pillai Vipin , Pirsiavash Hamed",2019,ICCV2019,42
Unconstrained Foreground Object Search,"Zhao Yinan , Price Brian , Cohen Scott , Gurari Danna",2019,ICCV2019,5
Embodied Amodal Recognition: Learning to Move to Perceive Objects,"Yang Jianwei , Ren Zhile , Xu Mingze , Chen Xinlei , Cr,all David J. , Parikh Devi , Batra Dhruv",2019,ICCV2019,36
SpatialSense: An Adversarially Crowdsourced Benchmark for Spatial Relation Recognition,"Yang Kaiyu , Russakovsky Olga , Deng Jia",2019,ICCV2019,26
TensorMask: A Foundation for Dense Object Segmentation,"Chen Xinlei , Girshick Ross , He Kaiming , Dollar Piotr",2019,ICCV2019,242
Integral Object Mining via Online Attention Accumulation,"Jiang Peng-Tao , Hou Qibin , Cao Yang , Cheng Ming-Ming , Wei Yunchao , Xiong Hong-Kai",2019,ICCV2019,137
Accelerated Gravitational Point Set Alignment With Altered Physical Laws,"Golyanik Vladislav , Theobalt Christian , Stricker Didier",2019,ICCV2019,15
Domain Adaptation for Semantic Segmentation With Maximum Squares Loss,"Chen Minghao , Xue Hongyang , Cai Deng",2019,ICCV2019,184
Domain Randomization and Pyramid Consistency: Simulation-to-Real Generalization Without Accessing Target Domain Data,"Yue Xiangyu , Zhang Yang , Zhao Sicheng , Sangiovanni-Vincentelli Alberto , Keutzer Kurt , Gong Boqing",2019,ICCV2019,208
Semi-Supervised Skin Detection by Network With Mutual Guidance,"He Yi , Shi Jiayuan , Wang Chuan , Huang Haibin , Liu Jiaming , Li Guanbin , Liu Risheng , Wang Jue",2019,ICCV2019,0
ACE: Adapting to Changing Environments for Semantic Segmentation,"Wu Zuxuan , Wang Xin , Gonzalez Joseph E. , Goldstein Tom , Davis Larry S.",2019,ICCV2019,71
Efficient Segmentation: Learning Downsampling Near Semantic Boundaries,"Marin Dmitrii , He Zijian , Vajda Peter , Chatterjee Priyam , Tsai Sam , Yang Fei , Boykov Yuri",2019,ICCV2019,61
Recurrent U-Net for Resource-Constrained Segmentation,"Wang Wei , Yu Kaicheng , Hugonot Joachim , Fua Pascal , Salzmann Mathieu",2019,ICCV2019,12
Detecting the Unexpected via Image Resynthesis,"Lis Krzysztof , Nakka Krishna , Fua Pascal , Salzmann Mathieu",2019,ICCV2019,81
Self-Supervised Monocular Depth Hints,"Watson Jamie , Firman Michael , Brostow Gabriel J. , Turmukhambetov Daniyar",2019,ICCV2019,142
3D Scene Reconstruction With Multi-Layer Depth and Epipolar Transformers,"Shin Daeyun , Ren Zhile , Sudderth Erik B. , Fowlkes Charless C.",2019,ICCV2019,5
How Do Neural Networks See Depth in Single Images?,"Dijk Tom van , Croon Guido de",2019,ICCV2019,125
On Boosting Single-Frame 3D Human Pose Estimation via Monocular Videos,"Li Zhi , Wang Xuan , Wang Fei , Jiang Peilin",2019,ICCV2019,32
Canonical Surface Mapping via Geometric Cycle Consistency,"Kulkarni Nilesh , Gupta Abhinav , Tulsiani Shubham",2019,ICCV2019,79
GP2C: Geometric Projection Parameter Consensus for Joint 3D Pose and Focal Length Estimation in the Wild,"Grabner Alex,er , Roth Peter M. , Lepetit Vincent",2019,ICCV2019,12
Moulding Humans: Non-Parametric 3D Human Shape Estimation From Single Images,"Gabeur Valentin , Franco Jean-Sebastien , Martin Xavier , Schmid Cordelia , Rogez Gregory",2019,ICCV2019,102
3DPeople: Modeling the Geometry of Dressed Humans,"Pumarola Albert , Sanchez-Riera Jordi , Choi Gary P. T. , Sanfeliu Alberto , Moreno-Noguer Francesc",2019,ICCV2019,87
Learning to Reconstruct 3D Human Pose and Shape via Model-Fitting in the Loop,"Kolotouros Nikos , Pavlakos Georgios , Black Michael J. , Daniilidis Kostas",2019,ICCV2019,563
Optimizing Network Structure for 3D Human Pose Estimation,"Ci Hai , Wang Chunyu , Ma Xiaoxuan , Wang Yizhou",2019,ICCV2019,117
Exploiting Spatial-Temporal Relationships for 3D Pose Estimation via Graph Convolutional Networks,"Cai Yujun , Ge Liuhao , Liu Jun , Cai Jianfei , Cham Tat-Jen , Yuan Junsong , Thalmann Nadia Magnenat",2019,ICCV2019,237
Resolving 3D Human Pose Ambiguities With 3D Scene Constraints,"Hassan Mohamed , Choutas Vasileios , Tzionas Dimitrios , Black Michael J.",2019,ICCV2019,135
Tex2Shape: Detailed Full Human Body Geometry From a Single Image,"Alldieck Thiemo , Pons-Moll Gerard , Theobalt Christian , Magnor Marcus",2019,ICCV2019,225
PIFu: Pixel-Aligned Implicit Function for High-Resolution Clothed Human Digitization,"Saito Shunsuke , Huang Zeng , Natsume Ryota , Morishima Shigeo , Kanazawa Angjoo , Li Hao",2019,ICCV2019,0
DF2Net: A Dense-Fine-Finer Network for Detailed 3D Face Reconstruction,"Zeng Xiaoxing , Peng Xiaojiang , Qiao Yu",2019,ICCV2019,48
Monocular 3D Human Pose Estimation by Generation and Ordinal Ranking,"Sharma Saurabh , Varigonda Pavan Teja , Bindal Prashast , Sharma Abhishek , Jain Arjun",2019,ICCV2019,92
Aligning Latent Spaces for 3D Hand Pose Estimation,"Yang Linlin , Li Shile , Lee Dongheui , Yao Angela",2019,ICCV2019,64
HEMlets Pose: Learning Part-Centric Heatmap Triplets for Accurate 3D Human Pose Estimation,"Zhou Kun , Han Xiaoguang , Jiang Nianjuan , Jia Kui , Lu Jiangbo",2019,ICCV2019,63
End-to-End Hand Mesh Recovery From a Monocular RGB Image,"Zhang Xiong , Li Qiang , Mo Hong , Zhang Wenbo , Zheng Wen",2019,ICCV2019,131
Robust Multi-Modality Multi-Object Tracking,"Zhang Wenwei , Zhou Hui , Sun Shuyang , Wang Zhe , Shi Jianping , Loy Chen Change",2019,ICCV2019,1
The Trajectron: Probabilistic Multi-Agent Trajectory Modeling With Dynamic Spatiotemporal Graphs,"Ivanovic Boris , Pavone Marco",2019,ICCV2019,255
'Skimming-Perusal' Tracking: A Framework for Real-Time and Robust Long-Term Tracking,"Yan Bin , Zhao Haojie , Wang Dong , Lu Huchuan , Yang Xiaoyun",2019,ICCV2019,4512
TASED-Net: Temporally-Aggregating Spatial Encoder-Decoder Network for Video Saliency Detection,"Min Kyle , Corso Jason J.",2019,ICCV2019,7
Attacking Optical Flow,"Ranjan Anurag , Janai Joel , Geiger Andreas , Black Michael J.",2019,ICCV2019,70
Pro-Cam SSfM: Projector-Camera System for Structure and Spectral Reflectance From Motion,"Li Chunyu , Monno Yusuke , Hidaka Hironori , Okutomi Masatoshi",2019,ICCV2019,0
Mop Moire Patterns Using MopNet,"He Bin , Wang Ce , Shi Boxin , Duan Ling-Yu",2019,ICCV2019,36
Kernel Modeling Super-Resolution on Real Low-Resolution Images,"Zhou Ruofan , Susstrunk Sabine",2019,ICCV2019,0
Learning to Jointly Generate and Separate Reflections,"Ma Daiqian , Wan Renjie , Shi Boxin , Kot Alex C. , Duan Ling-Yu",2019,ICCV2019,22
Deep Multi-Model Fusion for Single-Image Dehazing,"Deng Zijun , Zhu Lei , Hu Xiaowei , Fu Chi-Wing , Xu Xuemiao , Zhang Qing , Qin Jing , Heng Pheng-Ann",2019,ICCV2019,9
Deep Learning for Seeing Through Window With Raindrops,"Quan Yuhui , Deng Shijie , Chen Yixin , Ji Hui",2019,ICCV2019,44
Mask-ShadowGAN: Learning to Remove Shadows From Unpaired Data,"Hu Xiaowei , Jiang Yitong , Fu Chi-Wing , Heng Pheng-Ann",2019,ICCV2019,96
Spatio-Temporal Filter Adaptive Network for Video Deblurring,"Zhou Shangchen , Zhang Jiawei , Pan Jinshan , Xie Haozhe , Zuo Wangmeng , Ren Jimmy",2019,ICCV2019,130
Learning Deep Priors for Image Dehazing,"Liu Yang , Pan Jinshan , Ren Jimmy , Su Zhixun",2019,ICCV2019,53
JPEG Artifacts Reduction via Deep Convolutional Sparse Coding,"Fu Xueyang , Zha Zheng-Jun , Wu Feng , Ding Xinghao , Paisley John",2019,ICCV2019,68
Self-Guided Network for Fast Image Denoising,"Gu Shuhang , Li Yawei , Gool Luc Van , Timofte Radu",2019,ICCV2019,104
Non-Local Intrinsic Decomposition With Near-Infrared Priors,"Cheng Ziang , Zheng Yinqiang , You Shaodi , Sato Imari",2019,ICCV2019,107
"VideoMem: Constructing, Analyzing, Predicting Short-Term and Long-Term Video Memorability","Cohendet Romain , Demarty Claire-Helene , Duong Ngoc Q. K. , Engilberge Martin",2019,ICCV2019,21
Rescan: Inductive Instance Segmentation for Indoor RGBD Scans,"Halber Maciej , Shi Yifei , Xu Kai , Funkhouser Thomas",2019,ICCV2019,11
End-to-End CAD Model Retrieval and 9DoF Alignment in 3D Scans,"Avetisyan Armen , Dai Angela , Niessner Matthias",2019,ICCV2019,53
Making History Matter: History-Advantage Sequence Training for Visual Dialog,"Yang Tianhao , Zha Zheng-Jun , Zhang Hanwang",2019,ICCV2019,49
Stochastic Attraction-Repulsion Embedding for Large Scale Image Localization,"Liu Liu , Li Hongdong , Dai Yuchao",2019,ICCV2019,60
Scene Graph Prediction With Limited Labels,"Chen Vincent S. , Varma Paroma , Krishna Ranjay , Bernstein Michael , Re Christopher , Fei-Fei Li",2019,ICCV2019,71
Taking a HINT: Leveraging Explanations to Make Vision and Language Models More Grounded,"Selvaraju Ramprasaath R. , Lee Stefan , Shen Yilin , Jin Hongxia , Ghosh Shalini , Heck Larry , Batra Dhruv , Parikh Devi",2019,ICCV2019,169
Align2Ground: Weakly Supervised Phrase Grounding Guided by Image-Caption Alignment,"Datta Samyak , Sikka Karan , Roy Anirban , Ahuja Karuna , Parikh Devi , Divakaran Ajay",2019,ICCV2019,56
Adaptive Reconstruction Network for Weakly Supervised Referring Expression Grounding,"Liu Xuejing , Li Liang , Wang Shuhui , Zha Zheng-Jun , Meng Dechao , Huang Qingming",2019,ICCV2019,52
Hierarchy Parsing for Image Captioning,"Yao Ting , Pan Yingwei , Li Yehao , Mei Tao",2019,ICCV2019,113
HowTo100M: Learning a Text-Video Embedding by Watching Hundred Million Narrated Video Clips,"Miech Antoine , Zhukov Dimitri , Alayrac Jean-Baptiste , Tapaswi Makar, , Laptev Ivan , Sivic Josef",2019,ICCV2019,586
Controllable Video Captioning With POS Sequence Guidance Based on Gated Fusion Network,"Wang Bairui , Ma Lin , Zhang Wei , Jiang Wenhao , Wang Jingwen , Liu Wei",2019,ICCV2019,106
Multi-View Stereo by Temporal Nonparametric Fusion,"Hou Yuxin , Kannala Juho , Solin Arno",2019,ICCV2019,47
Floor-SP: Inverse CAD for Floorplans by Sequential Room-Wise Shortest Path,"Chen Jiacheng , Liu Chen , Wu Jiaye , Furukawa Yasutaka",2019,ICCV2019,50
Polarimetric Relative Pose Estimation,"Cui Zhaopeng , Larsson Viktor , Pollefeys Marc",2019,ICCV2019,15
Closed-Form Optimal Two-View Triangulation Based on Angular Errors,"Lee Seong Hun , Civera Javier",2019,ICCV2019,1
Pix2Vox: Context-Aware 3D Reconstruction From Single and Multi-View Images,"Xie Haozhe , Yao Hongxun , Sun Xiaoshuai , Zhou Shangchen , Zhang Shengping",2019,ICCV2019,16
Unsupervised Robust Disentangling of Latent Characteristics for Image Synthesis,"Esser Patrick , Haux Johannes , Ommer Bjorn",2019,ICCV2019,30
SROBB: Targeted Perceptual Loss for Single Image Super-Resolution,"Rad Mohammad Saeed , Bozorgtabar Behzad , Marti Urs-Viktor , Basler Max , Ekenel Hazim Kemal , Thiran Jean-Philippe",2019,ICCV2019,84
An Internal Learning Approach to Video Inpainting,"Zhang Haotian , Mai Long , Xu Ning , Wang Zhaowen , Collomosse John , Jin Hailin",2019,ICCV2019,50
Deep CG2Real: Synthetic-to-Real Translation via Image Disentanglement,"Bi Sai , Sunkavalli Kalyan , Perazzi Federico , Shechtman Eli , Kim Vladimir G. , Ramamoorthi Ravi",2019,ICCV2019,25
Adversarial Defense via Learning to Generate Diverse Attacks,"Jang Yunseok , Zhao Tianchen , Hong Seunghoon , Lee Honglak",2019,ICCV2019,67
Image Generation From Small Datasets via Batch Statistics Adaptation,"Noguchi Atsuhiro , Harada Tatsuya",2019,ICCV2019,129
Lifelong GAN: Continual Learning for Conditional Image Generation,"Zhai Mengyao , Chen Lei , Tung Frederick , He Jiawei , Nawhal Megha , Mori Greg",2019,ICCV2019,107
Bayesian Relational Memory for Semantic Visual Navigation,"Wu Yi , Wu Yuxin , Tamar Aviv , Russell Stuart , Gkioxari Georgia , Tian Yu,ong",2019,ICCV2019,74
Mono-SF: Multi-View Geometry Meets Single-View Depth for Monocular Scene Flow Estimation of Dynamic Traffic Scenes,"Brickwedde Fabian , Abraham Steffen , Mester Rudolf",2019,ICCV2019,7
Prior Guided Dropout for Robust Visual Localization in Dynamic Environments,"Huang Zhaoyang , Xu Yan , Shi Jianping , Zhou Xiaowei , Bao Hujun , Zhang Guofeng",2019,ICCV2019,32
Drive&amp;Act: A Multi-Modal Dataset for Fine-Grained Driver Behavior Recognition in Autonomous Vehicles,"Martin Manuel , Roitberg Alina , Haurilet Monica , Horne Matthias , Reiss Simon , Voit Michael , Stiefelhagen Rainer",2019,ICCV2019,9000
Depth Completion From Sparse LiDAR Data With Depth-Normal Constraints,"Xu Yan , Zhu Xinge , Shi Jianping , Zhang Guofeng , Bao Hujun , Li Hongsheng",2019,ICCV2019,141
PRECOG: PREdiction Conditioned on Goals in Visual Multi-Agent Settings,"Rhinehart Nicholas , McAllister Rowan , Kitani Kris , Levine Sergey",2019,ICCV2019,253
LPD-Net: 3D Point Cloud Learning for Large-Scale Place Recognition and Environment Analysis,"Liu Zhe , Zhou Shunbo , Suo Chuanzhe , Yin Peng , Chen Wen , Wang Hesheng , Li Haoang , Liu Yun-Hui",2019,ICCV2019,150
Local Supports Global: Deep Camera Relocalization With Sequence Enhancement,"Xue Fei , Wang Xin , Yan Zike , Wang Qiuyuan , Wang Junqiu , Zha Hongbin",2019,ICCV2019,38
Sequential Adversarial Learning for Self-Supervised Deep Visual Odometry,"Li Shunkai , Xue Fei , Wang Xin , Yan Zike , Zha Hongbin",2019,ICCV2019,33
TextPlace: Visual Place Recognition and Topological Localization Through Reading Scene Texts,"Hong Ziyang , Petillot Yvan , Lane David , Miao Yishu , Wang Sen",2019,ICCV2019,32
CamNet: Coarse-to-Fine Retrieval for Camera Re-Localization,"Ding Mingyu , Wang Zhe , Sun Jiankai , Shi Jianping , Luo Ping",2019,ICCV2019,87
Situational Fusion of Visual Representation for Visual Navigation,"Shen William B. , Xu Danfei , Zhu Yuke , Guibas Leonidas J. , Fei-Fei Li , Savarese Silvio",2019,ICCV2019,44
Learning Aberrance Repressed Correlation Filters for Real-Time UAV Tracking,"Huang Ziyuan , Fu Changhong , Li Yiming , Lin Fuling , Lu Peng",2019,ICCV2019,183
6-DOF GraspNet: Variational Grasp Generation for Object Manipulation,"Mousavian Arsalan , Eppner Clemens , Fox Dieter",2019,ICCV2019,306
DAGMapper: Learning to Map by Discovering Lane Topology,"Homayounfar Namdar , Ma Wei-Chiu , Liang Justin , Wu Xinyu , Fan Jack , Urtasun Raquel",2019,ICCV2019,57
3D-LaneNet: End-to-End 3D Multiple Lane Detection,"Garnett Noa , Cohen Rafi , Pe'er Tomer , Lahav Roee , Levi Dan",2019,ICCV2019,91
Once a MAN: Towards Multi-Target Attack via Learning Multi-Target Adversarial Network Once,"Han Jiangfan , Dong Xiaoyi , Zhang Ruimao , Chen Dongdong , Zhang Weiming , Yu Nenghai , Luo Ping , Wang Xiaogang",2019,ICCV2019,17
Attention Bridging Network for Knowledge Transfer,"Li Kunpeng , Zhang Yulun , Li Kai , Li Yuanyuan , Fu Yun",2019,ICCV2019,20
Recover and Identify: A Generative Dual Model for Cross-Resolution Person Re-Identification,"Li Yu-Jhe , Chen Yun-Chun , Lin Yen-Yu , Du Xiaofei , Wang Yu-Chiang Frank",2019,ICCV2019,55
Aggregation via Separation: Boosting Facial Landmark Detector With Semi-Supervised Style Translation,"Qian Shengju , Sun Keqiang , Wu Wayne , Qian Chen , Jia Jiaya",2019,ICCV2019,61
3D-RelNet: Joint Object and Relational Network for 3D Prediction,"Kulkarni Nilesh , Misra Ishan , Tulsiani Shubham , Gupta Abhinav",2019,ICCV2019,34
Sampling-Free Epistemic Uncertainty Estimation Using Approximated Variance Propagation,"Postels Janis , Ferroni Francesco , Coskun Huseyin , Navab Nassir , Tombari Federico",2019,ICCV2019,90
Universal Adversarial Perturbation via Prior Driven Uncertainty Approximation,"Liu Hong , Ji Rongrong , Li Jie , Zhang Baochang , Gao Yue , Wu Yongjian , Huang Feiyue",2019,ICCV2019,52
Understanding Deep Networks via Extremal Perturbations and Smooth Masks,"Fong Ruth , Patrick M,ela , Vedaldi Andrea",2019,ICCV2019,246
Unsupervised Pre-Training of Image Features on Non-Curated Data,"Caron Mathilde , Bojanowski Piotr , Mairal Julien , Joulin Arm,",2019,ICCV2019,1911
Learning Local Descriptors With a CDF-Based Dynamic Soft Margin,"Zhang Linguang , Rusinkiewicz Szymon",2019,ICCV2019,3
Bayes-Factor-VAE: Hierarchical Bayesian Deep Auto-Encoder Models for Factor Disentanglement,"Kim Minyoung , Wang Yuting , Sahu Pritish , Pavlovic Vladimir",2019,ICCV2019,0
Linearized Multi-Sampling for Differentiable Image Transformation,"Jiang Wei , Sun Weiwei , Tagliasacchi Andrea , Trulls Eduard , Yi Kwang Moo",2019,ICCV2019,19
AdaTransform: Adaptive Data Transformation,"Tang Zhiqiang , Peng Xi , Li Tingfeng , Zhu Yizhe , Metaxas Dimitris N.",2019,ICCV2019,11
CARAFE: Content-Aware ReAssembly of FEatures,"Wang Jiaqi , Chen Kai , Xu Rui , Liu Ziwei , Loy Chen Change , Lin Dahua",2019,ICCV2019,165
AFD-Net: Aggregated Feature Difference Learning for Cross-Spectral Image Patch Matching,"Quan Dou , Liang Xuefeng , Wang Shuang , Wei Shaowei , Li Yanfeng , Huyan Ning , Jiao Licheng",2019,ICCV2019,15
Deep Joint-Semantics Reconstructing Hashing for Large-Scale Unsupervised Cross-Modal Retrieval,"Su Shupeng , Zhong Zhisheng , Zhang Chao",2019,ICCV2019,97
Unsupervised Neural Quantization for Compressed-Domain Similarity Search,"Morozov Stanislav , Babenko Artem",2019,ICCV2019,13
Siamese Networks: The Tale of Two Manifolds,"Roy Soumava Kumar , Har,i Mehrtash , Nock Richard , Hartley Richard",2019,ICCV2019,30
Learning Combinatorial Embedding Networks for Deep Graph Matching,"Wang Runzhong , Yan Junchi , Yang Xiaokang",2019,ICCV2019,139
Fashion Retrieval via Graph Reasoning Networks on a Similarity Pyramid,"Kuang Zhanghui , Gao Yiming , Li Guanbin , Luo Ping , Chen Yimin , Lin Liang , Zhang Wayne",2019,ICCV2019,61
Wavelet Domain Style Transfer for an Effective Perception-Distortion Tradeoff in Single Image Super-Resolution,"Deng Xin , Yang Ren , Xu Mai , Dragotti Pier Luigi",2019,ICCV2019,49
Toward Real-World Single Image Super-Resolution: A New Benchmark and a New Model,"Cai Jianrui , Zeng Hui , Yong Hongwei , Cao Zisheng , Zhang Lei",2019,ICCV2019,134
RankSRGAN: Generative Adversarial Networks With Ranker for Image Super-Resolution,"Zhang Wenlong , Liu Yihao , Dong Chao , Qiao Yu",2019,ICCV2019,229
Progressive Fusion Video Super-Resolution Network via Exploiting Non-Local Spatio-Temporal Correlations,"Yi Peng , Wang Zhongyuan , Jiang Kui , Jiang Junjun , Ma Jiayi",2019,ICCV2019,0
Deep SR-ITM: Joint Learning of Super-Resolution and Inverse Tone-Mapping for 4K UHD HDR Applications,"Kim Soo Ye , Oh Jihyong , Kim Munchurl",2019,ICCV2019,4
Dynamic PET Image Reconstruction Using Nonnegative Matrix Factorization Incorporated With Deep Image Prior,"Yokota Tatsuya , Kawai Kazuya , Sakata Muneyuki , Kimura Yuichi , Hontani Hidekata",2019,ICCV2019,32
DSIC: Deep Stereo Image Compression,"Liu Jerry , Wang Shenlong , Urtasun Raquel",2019,ICCV2019,21
Variable Rate Deep Image Compression With a Conditional Autoencoder,"Choi Yoojin , El-Khamy Mostafa , Lee Jungwon",2019,ICCV2019,138
Real Image Denoising With Feature Attention,"Anwar Saeed , Barnes Nick",2019,ICCV2019,284
Noise Flow: Noise Modeling With Conditional Normalizing Flows,"Abdelhamed Abdelrahman , Brubaker Marcus A. , Brown Michael S.",2019,ICCV2019,99
